User_Login,User_Code,Up_To_Semester,Term_ID,Major_ID,Campus,Total_Fail
hungnbph08143,PH08143,2,27,3,ph,0
longdtph08144,PH08144,2,27,1,ph,0
thaindph08147,PH08147,2,27,14,ph,0
duclaph08151,PH08151,2,28,14,ph,3
linhtqph08152,PH08152,2,28,1,ph,4
quanghdph08157,PH08157,2,28,1,ph,4
cuongltph08160,PH08160,2,28,3,ph,6
luongntph08161,PH08161,2,27,3,ph,0
linhptph08166,PH08166,2,28,14,ph,1
khiemtyph08167,PH08167,2,28,3,ph,3
lamdtph08168,PH08168,2,27,3,ph,0
namnvph08169,PH08169,2,27,3,ph,0
dailtph08173,PH08173,2,27,14,ph,0
minhdtph08176,PH08176,2,28,1,ph,2
thangddph08186,PH08186,2,27,14,ph,0
kiendmph08187,PH08187,2,28,3,ph,4
hungnpph08189,PH08189,2,28,1,ph,4
trungdkph08190,PH08190,2,28,1,ph,1
tuyentdph08192,PH08192,2,27,14,ph,3
huyenntnph08193,PH08193,2,27,1,ph,0
diepldph08198,PH08198,2,28,1,ph,3
anhdvph08201,PH08201,2,27,1,ph,0
duyntph08202,PH08202,2,27,3,ph,0
duongpvph08203,PH08203,2,28,1,ph,3
kiennvph08204,PH08204,2,27,1,ph,0
datncph08205,PH08205,2,27,1,ph,0
minhvtph08206,PH08206,2,28,1,ph,1
dungntph08210,PH08210,2,28,14,ph,1
phuongndph08211,PH08211,2,30,23,ph,9
quyenpvph08213,PH08213,2,28,3,ph,2
locdpph08214,PH08214,2,28,14,ph,1
phongvhph08216,PH08216,2,28,3,ph,3
quannhph08220,PH08220,2,28,1,ph,1
truongtvph08223,PH08223,2,28,1,ph,6
hoangcvph08229,PH08229,2,28,14,ph,3
trungdnph08230,PH08230,2,27,14,ph,5
tunghtph08233,PH08233,2,29,23,ph,5
lamntph08236,PH08236,2,28,3,ph,3
huypqph08237,PH08237,2,28,1,ph,2
hungpvph08238,PH08238,2,27,1,ph,0
quandhph08241,PH08241,2,27,3,ph,0
cuongtdph08242,PH08242,2,28,1,ph,8
ngocnvph08244,PH08244,2,27,1,ph,0
khanhhdph08247,PH08247,2,27,1,ph,0
quangtmph08250,PH08250,2,28,1,ph,5
longdtph08252,PH08252,2,28,1,ph,1
thainhcph08256,PH08256,2,28,1,ph,12
linhvqph08257,PH08257,2,28,14,ph,4
hieutvph08261,PH08261,2,27,14,ph,0
thanhsaph08262,PH08262,2,28,1,ph,1
minhdqph08263,PH08263,2,28,1,ph,2
anhntph08264,PH08264,2,27,1,ph,0
hungldph08265,PH08265,2,28,14,ph,1
xuanhdph08269,PH08269,2,27,14,ph,6
hungntph08270,PH08270,2,28,1,ph,3
nghiepnvph08273,PH08273,2,28,1,ph,3
thangtncph08274,PH08274,2,28,3,ph,5
phongpdph08275,PH08275,2,30,7,ph,10
sontnhph08280,PH08280,2,27,3,ph,0
ductvph08281,PH08281,2,27,1,ph,0
dungntph08284,PH08284,2,28,3,ph,7
quangpvph08285,PH08285,2,28,1,ph,3
sangnkph08286,PH08286,2,28,3,ph,4
tuanbvph08287,PH08287,2,28,14,ph,1
thuantaph08288,PH08288,2,27,3,ph,1
longvhph08292,PH08292,2,27,3,ph,1
hoangvdph08293,PH08293,2,27,3,ph,0
quannxph08294,PH08294,2,28,3,ph,4
namdtph08296,PH08296,2,27,3,ph,0
tuannaph08301,PH08301,2,28,3,ph,1
huyvqph08303,PH08303,2,27,1,ph,0
quangdvph08304,PH08304,2,27,1,ph,0
trungnqph08306,PH08306,2,28,14,ph,4
longptph08311,PH08311,2,28,14,ph,4
daotqph08312,PH08312,2,27,1,ph,0
namhpph08313,PH08313,2,28,1,ph,1
vinhnhph08316,PH08316,2,28,14,ph,1
toanttph08317,PH08317,2,28,14,ph,5
thangdqph08320,PH08320,2,28,3,ph,1
haihmph08321,PH08321,2,27,1,ph,0
datntph08334,PH08334,2,28,14,ph,5
haudtph08335,PH08335,2,28,14,ph,2
longndtph08341,PH08341,2,28,1,ph,8
hieubtph08343,PH08343,2,27,3,ph,0
sontvhph08348,PH08348,2,27,1,ph,0
chiennbph08350,PH08350,2,29,1,ph,2
hungmvph08351,PH08351,2,27,14,ph,9
hieunmph08354,PH08354,2,27,14,ph,0
tuannmph08355,PH08355,2,28,3,ph,1
longmtph08357,PH08357,2,28,14,ph,1
khangdtph08359,PH08359,2,27,1,ph,1
binhnxph08363,PH08363,2,27,1,ph,0
toanhtph08364,PH08364,2,28,3,ph,2
chinhtvph08365,PH08365,2,27,1,ph,0
thailvph08366,PH08366,2,28,3,ph,3
thuanlvph08370,PH08370,2,27,14,ph,0
nghiapvph08372,PH08372,2,28,1,ph,1
tuannqph08378,PH08378,2,27,3,ph,0
anhlcph08379,PH08379,2,27,1,ph,2
trungpdph08381,PH08381,2,27,1,ph,0
haintph08385,PH08385,2,28,14,ph,3
quannvph08388,PH08388,2,28,1,ph,5
ngocpmph08389,PH08389,2,28,1,ph,1
minhbhph08391,PH08391,2,27,1,ph,0
hoadtph08392,PH08392,2,27,14,ph,2
huyltph08393,PH08393,2,28,1,ph,3
phuonghvph08394,PH08394,2,28,1,ph,10
hiepntph08399,PH08399,2,28,14,ph,10
thucnvph08400,PH08400,2,28,3,ph,4
tundvph08403,PH08403,2,27,1,ph,0
sonnptph08406,PH08406,2,27,1,ph,0
viettqph08407,PH08407,2,30,7,ph,6
linhhqph08411,PH08411,2,27,1,ph,3
quanvhph08413,PH08413,2,28,1,ph,1
phatdthph08414,PH08414,2,28,14,ph,5
huylqph08418,PH08418,2,28,14,ph,2
huyltph08420,PH08420,2,30,23,ph,3
thanhbdph08422,PH08422,2,27,14,ph,0
quangnnph08423,PH08423,2,27,1,ph,0
nhatplph08425,PH08425,2,27,1,ph,0
longbdph08433,PH08433,2,28,14,ph,2
vunhph08434,PH08434,2,27,3,ph,1
tainiph08436,PH08436,2,28,1,ph,1
truonglcph08437,PH08437,2,28,3,ph,1
minhhtph08444,PH08444,2,27,3,ph,0
phucnqph08447,PH08447,2,27,1,ph,7
truongnxph08448,PH08448,2,34,21,ph,5
vunaph08450,PH08450,2,27,3,ph,0
tinntph08451,PH08451,2,27,3,ph,0
quanpvph08454,PH08454,2,28,1,ph,6
thangdvph08455,PH08455,2,28,1,ph,5
hoanghnph08457,PH08457,2,27,14,ph,8
kienhtph08458,PH08458,2,28,1,ph,2
quocnmph08459,PH08459,2,28,1,ph,4
anhnph08461,PH08461,2,27,1,ph,0
longnvph08462,PH08462,2,28,1,ph,5
chiennvph08464,PH08464,2,28,1,ph,4
tutaph08467,PH08467,2,27,14,ph,0
khuongtmph08470,PH08470,2,27,1,ph,0
sondhph08473,PH08473,2,28,1,ph,5
minhdtph08474,PH08474,2,28,1,ph,1
vinhdtph08475,PH08475,2,27,3,ph,0
loitdph08477,PH08477,2,28,14,ph,1
baondqph08480,PH08480,2,28,14,ph,2
huynqph08481,PH08481,2,28,14,ph,8
quyenldph08483,PH08483,2,27,1,ph,0
anhdctph08492,PH08492,2,27,3,ph,0
hoattmph08494,PH08494,2,28,1,ph,5
huongnvph08496,PH08496,2,27,3,ph,0
ducntph08497,PH08497,2,28,3,ph,1
trangptqph08498,PH08498,2,27,3,ph,0
luongddph08499,PH08499,2,27,1,ph,0
anhntph08500,PH08500,2,28,1,ph,5
xuannvph08504,PH08504,2,28,1,ph,4
duclvcph08505,PH08505,2,28,1,ph,3
tuannmph08507,PH08507,2,27,1,ph,0
thaotxph08513,PH08513,2,27,3,ph,4
haitnph08522,PH08522,2,27,1,ph,0
thanhnvph08523,PH08523,2,28,1,ph,1
longnnph08525,PH08525,2,27,1,ph,0
hiepnnph08526,PH08526,2,28,14,ph,2
tuandkph08527,PH08527,2,28,14,ph,1
quyndpph08528,PH08528,2,27,1,ph,1
huongptph08530,PH08530,2,27,1,ph,0
hieulmph08535,PH08535,2,27,1,ph,0
longdhnph08536,PH08536,2,28,14,ph,2
anhltph08541,PH08541,2,28,1,ph,2
duybdph08544,PH08544,2,28,14,ph,5
namlkph08549,PH08549,2,27,3,ph,0
yenvtph08550,PH08550,2,28,3,ph,1
tunglvph08552,PH08552,2,28,1,ph,9
hungdhph08566,PH08566,2,28,1,ph,5
anhphtph08567,PH08567,2,27,14,ph,0
quannmph08570,PH08570,2,27,1,ph,8
hieultph08571,PH08571,2,27,14,ph,0
quangtnph08576,PH08576,2,27,1,ph,0
anhndph08577,PH08577,2,27,1,ph,0
quanghmph08578,PH08578,2,28,1,ph,2
vuongtqph08579,PH08579,2,27,1,ph,0
tuvnph08581,PH08581,2,27,3,ph,0
tuanbdph08585,PH08585,2,28,14,ph,5
trungphph08591,PH08591,2,28,14,ph,11
trungnvph08594,PH08594,2,28,1,ph,1
thinhlvph08595,PH08595,2,28,1,ph,2
huylvph08603,PH08603,2,27,3,ph,0
trungnbph08609,PH08609,2,28,14,ph,1
hoantph08610,PH08610,2,27,1,ph,0
nhungnthph08611,PH08611,2,28,1,ph,1
linhthph08612,PH08612,2,27,3,ph,0
sonnhph08622,PH08622,2,28,14,ph,7
truongnnph08623,PH08623,2,27,14,ph,0
khanhptnph08630,PH08630,2,28,3,ph,1
ducldph08635,PH08635,2,28,3,ph,4
dinhnvph08643,PH08643,2,27,14,ph,0
longnpph08645,PH08645,2,27,1,ph,0
thanhntph08649,PH08649,2,28,3,ph,1
anhndph08650,PH08650,2,27,14,ph,0
daitqph08651,PH08651,2,27,3,ph,1
tienhdph08655,PH08655,2,28,1,ph,2
namndph08656,PH08656,2,27,1,ph,0
tuanlaph08659,PH08659,2,28,1,ph,1
lapnqph08660,PH08660,2,27,1,ph,0
sangdxph08661,PH08661,2,28,14,ph,4
binhdtph08662,PH08662,2,28,1,ph,2
tamnpph08667,PH08667,2,27,3,ph,0
kienhsph08668,PH08668,2,27,1,ph,0
duclmph08670,PH08670,2,30,23,ph,6
ducnhph08677,PH08677,2,27,14,ph,15
cuongnvph08681,PH08681,2,27,14,ph,0
namtpph08685,PH08685,2,28,1,ph,3
vuongqtph08687,PH08687,2,28,1,ph,1
hiepvcph08689,PH08689,2,27,3,ph,0
huynqph08690,PH08690,2,28,1,ph,2
huyldph08692,PH08692,2,28,3,ph,1
chungtdph08696,PH08696,2,27,14,ph,0
datpvph08698,PH08698,2,28,3,ph,1
minhnqph08705,PH08705,2,27,14,ph,0
anhtdph08712,PH08712,2,28,1,ph,1
phuongvhph08714,PH08714,2,27,1,ph,0
namndph08716,PH08716,2,28,1,ph,3
chiennqph08719,PH08719,2,28,1,ph,1
tuanntph08720,PH08720,2,27,3,ph,0
minhbxph08722,PH08722,2,28,1,ph,2
anhntpph08724,PH08724,2,27,1,ph,0
vietndph08727,PH08727,2,27,14,ph,0
tienddph08728,PH08728,2,28,1,ph,1
hoangvdph08731,PH08731,2,28,1,ph,1
thuyhttph08736,PH08736,2,27,14,ph,0
hocntph08737,PH08737,2,28,14,ph,1
linhnqph08738,PH08738,2,27,14,ph,0
hungtvph08742,PH08742,2,28,14,ph,2
hieuntph08745,PH08745,2,27,1,ph,0
datntph08748,PH08748,2,28,14,ph,4
haitdph08749,PH08749,2,27,1,ph,0
hoanhldph08751,PH08751,2,27,14,ph,0
cuongvnph08752,PH08752,2,28,1,ph,5
hieuvdtph08753,PH08753,2,27,14,ph,0
thaikqph08756,PH08756,2,30,7,ph,5
toantkph08757,PH08757,2,27,14,ph,0
sonlhph08759,PH08759,2,27,1,ph,0
thuynbph08763,PH08763,2,28,3,ph,4
tienpqph08764,PH08764,2,27,14,ph,0
dungvtnph08765,PH08765,2,27,3,ph,0
tunvph08768,PH08768,2,27,14,ph,0
duongpcph08769,PH08769,2,27,3,ph,0
thubtph08770,PH08770,2,28,3,ph,1
anhdvtph08771,PH08771,2,27,3,ph,2
tannnph08772,PH08772,2,27,3,ph,0
quannhph08777,PH08777,2,27,1,ph,0
toandnph08778,PH08778,2,28,1,ph,3
hatvph08782,PH08782,2,28,1,ph,1
hungdvph08783,PH08783,2,28,3,ph,2
hungdxph08785,PH08785,2,27,3,ph,0
quangllph08786,PH08786,2,27,1,ph,0
anhnhph08787,PH08787,2,27,1,ph,0
quocnvph08789,PH08789,2,27,1,ph,0
phucnvph08790,PH08790,2,27,1,ph,0
hieupmph08799,PH08799,2,27,3,ph,1
thangdvph08801,PH08801,2,27,3,ph,2
khanhnxph08803,PH08803,2,28,1,ph,4
thangngph08804,PH08804,2,27,3,ph,0
huytdph08806,PH08806,2,27,1,ph,0
datntph08807,PH08807,2,28,3,ph,1
luanltph08811,PH08811,2,28,1,ph,4
namtdph08817,PH08817,2,28,14,ph,5
namvtph08820,PH08820,2,28,1,ph,3
bangpmph08823,PH08823,2,28,1,ph,2
quanndph08827,PH08827,2,27,1,ph,0
trungvbph08830,PH08830,2,28,1,ph,4
chinhlsph08831,PH08831,2,27,1,ph,0
longvhph08835,PH08835,2,28,14,ph,3
quangnvph08839,PH08839,2,28,1,ph,3
trangpttph08840,PH08840,2,27,1,ph,0
vutlph08842,PH08842,2,28,1,ph,5
hieunmph08845,PH08845,2,28,1,ph,1
anhntph08847,PH08847,2,28,14,ph,1
trungvdph08851,PH08851,2,28,3,ph,2
ninhphph08852,PH08852,2,28,1,ph,2
syhtph08855,PH08855,2,28,3,ph,5
vanhnph08859,PH08859,2,27,14,ph,0
lamltph08861,PH08861,2,27,14,ph,0
phuongntph08862,PH08862,2,28,3,ph,5
minhltph08863,PH08863,2,27,3,ph,0
phapthph08873,PH08873,2,27,1,ph,1
datntph08878,PH08878,2,27,14,ph,0
tuanbtph08879,PH08879,2,27,14,ph,0
manhndph08881,PH08881,2,27,3,ph,0
sinhnvph08882,PH08882,2,28,3,ph,1
quanctph08883,PH08883,2,28,1,ph,6
tuointph08886,PH08886,2,27,3,ph,0
haipmph08889,PH08889,2,28,1,ph,4
thienndph08892,PH08892,2,28,1,ph,3
longtvph08895,PH08895,2,28,3,ph,1
truonghmph08898,PH08898,2,27,3,ph,1
manhtdph08900,PH08900,2,28,3,ph,1
datntph08901,PH08901,2,27,14,ph,0
hungltph08906,PH08906,2,27,14,ph,0
linhvtph08908,PH08908,2,28,1,ph,2
duytdph08912,PH08912,2,27,14,ph,0
longntph08913,PH08913,2,28,1,ph,1
duongvcph08917,PH08917,2,27,1,ph,0
thanghvph08923,PH08923,2,27,3,ph,3
manhndph08929,PH08929,2,27,14,ph,0
huytqph08930,PH08930,2,28,1,ph,3
thanhttph08933,PH08933,2,27,3,ph,0
andlph08939,PH08939,2,28,3,ph,1
dungdvph08940,PH08940,2,27,3,ph,4
dunglaph08941,PH08941,2,28,3,ph,4
hoanphph08942,PH08942,2,28,1,ph,2
traddph08951,PH08951,2,28,1,ph,8
nhanntph08958,PH08958,2,28,1,ph,2
giapctph08961,PH08961,2,28,1,ph,2
dungdqph08965,PH08965,2,28,1,ph,3
hieunhph08970,PH08970,2,28,1,ph,1
luanntph08973,PH08973,2,28,14,ph,4
hieupvph08976,PH08976,2,27,1,ph,0
anhtkph08977,PH08977,2,27,14,ph,0
tiennhph08978,PH08978,2,28,3,ph,1
anhdtph08982,PH08982,2,28,1,ph,2
quanthph08983,PH08983,2,27,1,ph,0
hieuntph08985,PH08985,2,28,1,ph,1
hapnph08987,PH08987,2,27,3,ph,0
congbnph08988,PH08988,2,28,3,ph,1
hoaptph08990,PH08990,2,27,1,ph,0
ducnvph08993,PH08993,2,27,3,ph,0
ducnaph08995,PH08995,2,27,3,ph,0
haintph09002,PH09002,2,27,3,ph,0
hoancvph09003,PH09003,2,27,1,ph,0
phuctdph09004,PH09004,2,27,1,ph,0
hainnph09009,PH09009,2,27,1,ph,0
hungtvph09010,PH09010,2,28,1,ph,6
thuanpkph09011,PH09011,2,28,3,ph,1
manhndph09014,PH09014,2,34,7,ph,10
khanhtcgph09015,PH09015,2,28,14,ph,5
binhdtph09016,PH09016,2,28,1,ph,2
cuongnhph09018,PH09018,2,27,1,ph,0
quynhnnph09019,PH09019,2,27,3,ph,0
quyenvhph09021,PH09021,2,28,1,ph,1
quanlhph09023,PH09023,2,28,1,ph,1
toanndph09025,PH09025,2,28,14,ph,3
hiepotph09026,PH09026,2,27,1,ph,0
anhbvph09027,PH09027,2,27,1,ph,0
hieuptph09028,PH09028,2,27,1,ph,0
thangpdph09030,PH09030,2,27,14,ph,0
dinhdcph09039,PH09039,2,28,1,ph,4
dangdqph09040,PH09040,2,28,1,ph,2
quanldph09042,PH09042,2,27,1,ph,0
nhatpnph09044,PH09044,2,27,1,ph,0
longntph09052,PH09052,2,27,1,ph,0
khoatdph09053,PH09053,2,27,14,ph,0
longtvph09055,PH09055,2,28,14,ph,4
hoanghhph09056,PH09056,2,28,1,ph,1
hailtph09058,PH09058,2,28,1,ph,11
longndph09061,PH09061,2,28,1,ph,2
vinhtvph09066,PH09066,2,27,14,ph,0
minhnbph09068,PH09068,2,27,3,ph,0
tuannqph09069,PH09069,2,28,3,ph,1
anhhvph09071,PH09071,2,27,3,ph,3
thanhlvph09074,PH09074,2,27,1,ph,0
chinhnxph09075,PH09075,2,27,1,ph,0
nhungdthph09076,PH09076,2,27,1,ph,0
quyennxph09078,PH09078,2,28,1,ph,1
vanddph09079,PH09079,2,27,1,ph,0
thangpdph09080,PH09080,2,28,1,ph,3
datntph09087,PH09087,2,27,3,ph,0
hungbvph09089,PH09089,2,27,14,ph,0
cuonglmph09092,PH09092,2,27,1,ph,0
taodxph09094,PH09094,2,27,1,ph,0
tuankaph09101,PH09101,2,27,14,ph,0
phuongntph09108,PH09108,2,27,1,ph,0
duynvph09109,PH09109,2,28,1,ph,1
dangnhph09124,PH09124,2,27,1,ph,0
anhttph09129,PH09129,2,28,3,ph,1
binhpdph09138,PH09138,2,28,1,ph,3
cuonglhph09144,PH09144,2,28,14,ph,1
canhnvph09146,PH09146,2,27,1,ph,0
khuongltph09152,PH09152,2,28,1,ph,0
tuanldph09155,PH09155,2,29,1,ph,3
hoangnhph09158,PH09158,2,28,1,ph,0
anhddhph09159,PH09159,2,30,7,ph,3
caodph09160,PH09160,2,28,14,ph,0
tunglvph09165,PH09165,2,29,14,ph,3
quannhph09166,PH09166,2,28,3,ph,0
binhvtph09167,PH09167,2,29,1,ph,3
thucmph09168,PH09168,2,29,1,ph,3
quytcph09169,PH09169,2,29,14,ph,1
vuongnsph09170,PH09170,2,29,1,ph,5
manhntph09172,PH09172,2,29,3,ph,1
quangntph09176,PH09176,2,28,1,ph,0
quyenpcph09178,PH09178,2,29,14,ph,1
dunggtph09180,PH09180,2,29,1,ph,5
thinhkxph09182,PH09182,2,28,1,ph,0
linhpbph09183,PH09183,2,29,1,ph,4
tamntph09184,PH09184,2,29,3,ph,1
bienntph09185,PH09185,2,28,3,ph,0
ductvph09187,PH09187,2,28,1,ph,0
chugaph09188,PH09188,2,28,3,ph,0
khanhnvph09189,PH09189,2,29,14,ph,4
tienndph09192,PH09192,2,29,1,ph,1
hoangnvph09193,PH09193,2,29,14,ph,3
nhanlhph09199,PH09199,2,28,1,ph,0
ducnmph09201,PH09201,2,28,1,ph,0
khanhmvph09205,PH09205,2,29,14,ph,3
haodvph09206,PH09206,2,29,1,ph,9
quanlaph09209,PH09209,2,28,1,ph,1
namnvph09213,PH09213,2,29,1,ph,2
hieuvdph09214,PH09214,2,28,1,ph,0
phongvhph09217,PH09217,2,28,1,ph,0
dainvph09220,PH09220,2,28,1,ph,0
dongntph09224,PH09224,2,28,1,ph,0
thuylttph09234,PH09234,2,28,1,ph,0
tudtph09235,PH09235,2,28,1,ph,0
tungntph09237,PH09237,2,28,1,ph,0
vuotnvph09239,PH09239,2,28,14,ph,0
giangltph09245,PH09245,2,29,1,ph,1
duchhph09257,PH09257,2,28,1,ph,4
quannmph09258,PH09258,2,29,14,ph,2
quyenvtph09259,PH09259,2,28,14,ph,0
thucdvph09264,PH09264,2,28,14,ph,0
hiepntph09265,PH09265,2,28,1,ph,0
binhptph09268,PH09268,2,29,1,ph,3
ngancph09279,PH09279,2,28,3,ph,0
nhatntpph09285,PH09285,2,28,1,ph,0
tungntph09299,PH09299,2,29,3,ph,2
truongndph09300,PH09300,2,29,1,ph,1
hoanglvph09302,PH09302,2,29,1,ph,6
nhutvph09304,PH09304,2,29,1,ph,8
longdhph09309,PH09309,2,28,1,ph,0
vinhtqph09311,PH09311,2,28,1,ph,1
binhvnph09315,PH09315,2,29,3,ph,4
hunghtph09318,PH09318,2,28,1,ph,0
taibtph09320,PH09320,2,28,1,ph,0
thietcvph09326,PH09326,2,28,3,ph,0
chuanpnph09328,PH09328,2,29,3,ph,1
minhtxph09329,PH09329,2,28,1,ph,0
hieunnph09330,PH09330,2,28,1,ph,10
ducdvvph09332,PH09332,2,28,3,ph,0
namnvph09336,PH09336,2,29,3,ph,3
hoangndph09339,PH09339,2,28,3,ph,0
tuanlmph09357,PH09357,2,29,1,ph,1
tienhcph09359,PH09359,2,28,1,ph,0
duongqhph09367,PH09367,2,29,14,ph,1
minhttph09368,PH09368,2,29,14,ph,2
hoanglxph09371,PH09371,2,28,14,ph,0
vietndph09377,PH09377,2,28,14,ph,2
hoangnhph09381,PH09381,2,28,3,ph,0
thangtdph09384,PH09384,2,28,14,ph,0
lamtvhph09396,PH09396,2,29,3,ph,5
sondhph09397,PH09397,2,29,3,ph,1
trungdqph09399,PH09399,2,29,14,ph,1
namnnph09404,PH09404,2,28,3,ph,0
hieulvph09406,PH09406,2,28,1,ph,0
sonnvph09407,PH09407,2,29,1,ph,4
tuvvph09410,PH09410,2,29,14,ph,2
anhbtph09411,PH09411,2,29,14,ph,8
bacdvph09416,PH09416,2,30,14,ph,3
trungbqph09417,PH09417,2,30,1,ph,1
nguyetltph09419,PH09419,2,29,3,ph,0
dongptph09420,PH09420,2,29,3,ph,0
binhldph09422,PH09422,2,30,1,ph,1
phubnph09424,PH09424,2,34,7,ph,3
anhdxph09425,PH09425,2,29,3,ph,0
duyudph09426,PH09426,2,30,1,ph,3
phatndph09427,PH09427,2,30,1,ph,2
huytqph09428,PH09428,2,30,3,ph,8
thomttph09429,PH09429,2,29,14,ph,0
namnhph09434,PH09434,2,29,14,ph,0
ninhvvph09438,PH09438,2,30,14,ph,2
tunglaph09448,PH09448,2,30,1,ph,1
thangnnph09455,PH09455,2,34,7,ph,8
manhndph09462,PH09462,2,29,3,ph,0
ninhtnph09470,PH09470,2,29,3,ph,1
vuongbqph09475,PH09475,2,29,3,ph,0
hieuntph09482,PH09482,2,30,3,ph,4
duylkph09486,PH09486,2,30,1,ph,2
baotqph09487,PH09487,2,30,1,ph,1
datdtph09489,PH09489,2,34,4,ph,2
quangncph09490,PH09490,2,34,4,ph,7
dunglaph09493,PH09493,2,30,1,ph,1
anhntph09494,PH09494,2,30,14,ph,5
phudqph09495,PH09495,2,30,14,ph,1
chungthph09501,PH09501,2,29,14,ph,1
bachnxph09503,PH09503,2,30,14,ph,3
ducpmph09506,PH09506,2,29,14,ph,2
bendvph09510,PH09510,2,29,14,ph,0
lamdtph09513,PH09513,2,30,1,ph,1
namnnph09517,PH09517,2,30,3,ph,5
nhatnvph09518,PH09518,2,30,3,ph,2
vinhnbph09520,PH09520,2,29,1,ph,2
trungltph09528,PH09528,2,30,3,ph,1
trangtthph09530,PH09530,2,30,3,ph,2
anhddph09531,PH09531,2,30,3,ph,1
manhntph09534,PH09534,2,30,1,ph,1
thienlpph09538,PH09538,2,29,14,ph,0
ninhlxph09540,PH09540,2,30,1,ph,1
hoangbnph09549,PH09549,2,29,3,ph,4
thaindph09550,PH09550,2,29,3,ph,0
duckaph09551,PH09551,2,29,3,ph,0
bangndph09552,PH09552,2,30,14,ph,2
namntph09553,PH09553,2,29,14,ph,0
thinhgvph09556,PH09556,2,30,1,ph,2
toannkph09559,PH09559,2,30,1,ph,3
hoangtvph09563,PH09563,2,29,3,ph,4
daotqph09564,PH09564,2,30,3,ph,3
hungtpph09566,PH09566,2,30,1,ph,1
tungpxph09570,PH09570,2,29,14,ph,0
namvtph09571,PH09571,2,30,1,ph,1
vannhph09573,PH09573,2,30,1,ph,1
truyentmph09575,PH09575,2,30,1,ph,1
chungtmph09576,PH09576,2,30,1,ph,8
duclvph09579,PH09579,2,30,1,ph,2
locbvph09580,PH09580,2,30,1,ph,2
hungthph09581,PH09581,2,30,1,ph,2
doanhnqph09582,PH09582,2,30,1,ph,1
nghiepnvph09589,PH09589,2,29,14,ph,0
hieudqph09590,PH09590,2,29,3,ph,0
trienncph09591,PH09591,2,30,3,ph,1
danghvph09594,PH09594,2,29,3,ph,0
dungdtph09595,PH09595,2,29,1,ph,2
cuongntph09597,PH09597,2,29,3,ph,0
hoactph09598,PH09598,2,29,3,ph,0
khaibqph09604,PH09604,2,29,3,ph,5
tungttph09605,PH09605,2,30,1,ph,1
tupmph09609,PH09609,2,30,1,ph,2
phongtdph09613,PH09613,2,30,1,ph,1
hieubdph09616,PH09616,2,29,3,ph,0
tuandvph09622,PH09622,2,30,1,ph,1
hieudvph09626,PH09626,2,29,14,ph,0
tungntph09631,PH09631,2,30,1,ph,6
quannkph09633,PH09633,2,30,3,ph,5
haotdph09638,PH09638,2,30,1,ph,2
hieuvmph09640,PH09640,2,30,1,ph,1
hanvph09650,PH09650,2,30,14,ph,4
quangdhph09652,PH09652,2,29,14,ph,0
trungvqph09654,PH09654,2,30,14,ph,1
quannaph09655,PH09655,2,29,14,ph,4
longtqph09656,PH09656,2,30,1,ph,8
thaipvph09660,PH09660,2,29,14,ph,0
dungvtph09661,PH09661,2,30,14,ph,1
hathph09667,PH09667,2,29,3,ph,0
quanlvph09671,PH09671,2,29,14,ph,3
tuantvph09673,PH09673,2,30,3,ph,1
trongtbph09675,PH09675,2,29,3,ph,10
quantvph09679,PH09679,2,30,14,ph,2
hungnvph09686,PH09686,2,29,14,ph,0
linhdqph09688,PH09688,2,30,14,ph,1
tientmph09690,PH09690,2,29,14,ph,1
thanhtvph09698,PH09698,2,30,1,ph,4
duongttph09701,PH09701,2,29,14,ph,5
duydvph09704,PH09704,2,33,16,ph,1
tultph09705,PH09705,2,30,3,ph,1
anhntph09707,PH09707,2,30,14,ph,0
phongpvhph09708,PH09708,2,30,1,ph,0
chienhvph09712,PH09712,2,30,1,ph,0
thaicdph09716,PH09716,2,33,16,ph,2
hungnnph09719,PH09719,2,30,1,ph,0
vietbhph09726,PH09726,2,30,3,ph,0
huyhdph09727,PH09727,2,33,14,ph,1
anhbvph09728,PH09728,2,30,1,ph,1
haunvph09733,PH09733,2,33,12,ph,6
ductnph09736,PH09736,2,30,14,ph,0
datdtph09737,PH09737,2,33,14,ph,4
quangtmph09738,PH09738,2,33,16,ph,2
doanttph09742,PH09742,2,33,16,ph,2
hoangthph09747,PH09747,2,30,1,ph,0
chiennqph09748,PH09748,2,30,3,ph,0
thangdcph09752,PH09752,2,33,14,ph,1
tiennvph09753,PH09753,2,33,14,ph,4
ducvvph09754,PH09754,2,30,1,ph,1
khunvph09755,PH09755,2,30,1,ph,0
quantbph09756,PH09756,2,33,14,ph,2
duylvph09757,PH09757,2,33,12,ph,1
longtvph09760,PH09760,2,33,16,ph,2
huytqph09762,PH09762,2,33,16,ph,4
datdtph09768,PH09768,2,30,1,ph,0
trunghdph09771,PH09771,2,30,1,ph,0
anhnhdph09775,PH09775,2,33,16,ph,2
hunglqph09776,PH09776,2,30,1,ph,0
khanhntph09780,PH09780,2,30,3,ph,3
taidmph09785,PH09785,2,30,14,ph,0
huongdvph09789,PH09789,2,33,14,ph,2
namnhph09790,PH09790,2,33,14,ph,1
thangphph09792,PH09792,2,30,1,ph,0
sonlqph09794,PH09794,2,30,3,ph,0
xuanhvph09796,PH09796,2,33,14,ph,3
kethtph09802,PH09802,2,30,14,ph,2
dungnmph09804,PH09804,2,33,16,ph,6
trungncph09806,PH09806,2,30,14,ph,0
