User_Login,User_Code,Up_To_Semester,Term_ID,Major_ID,Campus,Value,Total_Grade,Total_Credit,Average_Grade
toanlvph07751,PH07751,2,27,3,ph,1,210.5,31,6.79032
duymdph07752,PH07752,2,27,1,ph,1,180.5,28,6.44643
tuantqph07753,PH07753,2,27,14,ph,1,254.8,37,6.88649
longdhph07757,PH07757,2,27,14,ph,1,210.8,28,7.52857
hoangvvph07758,PH07758,2,27,1,ph,1,164.1,25,6.56400
thudmph07759,PH07759,2,27,14,ph,1,215.3,28,7.68929
thienndph07761,PH07761,2,27,1,ph,1,241.7,30,8.05667
khoikbph07763,PH07763,2,27,1,ph,1,186.8,28,6.67143
thuyntph07764,PH07764,2,27,3,ph,1,219.5,28,7.83929
kienntph07765,PH07765,2,27,14,ph,1,198.4,28,7.08571
tungdxph07767,PH07767,2,27,3,ph,1,136.1,19,7.16316
luandtph07769,PH07769,2,27,3,ph,1,170.2,25,6.80800
nhattvph07770,PH07770,2,27,1,ph,1,233.6,30,7.78667
cuongdtph07771,PH07771,2,27,1,ph,1,223.4,30,7.44667
ductmph07776,PH07776,2,27,1,ph,1,244.9,36,6.80278
giangtbph07779,PH07779,2,27,14,ph,1,202.2,28,7.22143
toanncph07780,PH07780,2,27,14,ph,1,228.4,28,8.15714
sangctph07783,PH07783,2,27,14,ph,1,180.4,25,7.21600
tunaph07786,PH07786,2,27,1,ph,1,271.0,37,7.32432
cuongnaph07791,PH07791,2,27,3,ph,1,159.1,25,6.36400
luongndph07792,PH07792,2,27,1,ph,1,255.4,30,8.51333
duylmph07801,PH07801,2,27,1,ph,1,219.8,28,7.85000
manhldph07803,PH07803,2,27,14,ph,1,201.5,28,7.19643
dungntph07804,PH07804,2,27,3,ph,1,195.2,28,6.97143
longnhph07805,PH07805,2,29,7,ph,1,96.1,16,6.00625
lamddph07808,PH07808,2,27,1,ph,1,218.8,30,7.29333
binhkvph07809,PH07809,2,27,3,ph,1,136.4,22,6.20000
taidvph07810,PH07810,2,27,3,ph,1,142.1,22,6.45909
dungpvph07811,PH07811,2,27,14,ph,1,112.7,16,7.04375
anhldph07813,PH07813,2,27,1,ph,1,213.4,28,7.62143
phuongttph07814,PH07814,2,27,3,ph,1,193.8,28,6.92143
tuanvmph07818,PH07818,2,27,3,ph,1,197.6,28,7.05714
ducdvph07819,PH07819,2,27,14,ph,1,145.3,22,6.60455
hieuntph07821,PH07821,2,27,1,ph,1,244.0,34,7.17647
lucbtph07823,PH07823,2,27,3,ph,1,198.7,28,7.09643
tungnbtph07825,PH07825,2,27,14,ph,1,209.3,28,7.47500
hoangthph07826,PH07826,2,27,14,ph,1,165.0,25,6.60000
quynhvnph07828,PH07828,2,27,1,ph,1,246.5,30,8.21667
thanhntph07829,PH07829,2,27,14,ph,1,180.1,25,7.20400
tiepnnph07832,PH07832,2,27,1,ph,1,142.6,22,6.48182
congnvlph07837,PH07837,2,27,3,ph,1,200.7,28,7.16786
hieunxph07838,PH07838,2,27,14,ph,1,224.6,28,8.02143
tupvph07839,PH07839,2,27,3,ph,1,141.0,22,6.40909
tudxph07843,PH07843,2,27,3,ph,1,258.3,37,6.98108
huypvph07844,PH07844,2,27,14,ph,1,160.2,22,7.28182
linhpttph07846,PH07846,2,27,1,ph,1,239.8,30,7.99333
manhdtph07847,PH07847,2,27,1,ph,1,230.9,30,7.69667
vudaph07848,PH07848,2,27,14,ph,1,131.1,22,5.95909
quannhph07851,PH07851,2,27,14,ph,1,202.8,28,7.24286
vyktyph07853,PH07853,2,27,1,ph,1,245.2,30,8.17333
thaodtph07855,PH07855,2,27,1,ph,1,246.1,30,8.20333
lystnph07856,PH07856,2,27,1,ph,1,236.3,30,7.87667
tiennkph07857,PH07857,2,27,14,ph,1,190.5,28,6.80357
anhptph07858,PH07858,2,27,3,ph,1,150.5,22,6.84091
ducthph07859,PH07859,2,27,14,ph,1,190.4,28,6.80000
huynqph07860,PH07860,2,27,14,ph,1,192.4,28,6.87143
tiencmph07861,PH07861,2,27,1,ph,1,190.7,28,6.81071
tuannaph07862,PH07862,2,27,3,ph,1,99.6,15,6.64000
sonnvph07865,PH07865,2,27,14,ph,1,234.6,28,8.37857
hungtvph07866,PH07866,2,29,4,ph,1,237.3,31,7.65484
toanldph07867,PH07867,2,27,1,ph,1,212.3,30,7.07667
yenttph07868,PH07868,2,27,3,ph,1,179.4,24,7.47500
namhdph07871,PH07871,2,27,1,ph,1,296.8,43,6.90233
linhnttph07873,PH07873,2,27,14,ph,1,228.9,27,8.47778
minhncph07877,PH07877,2,27,14,ph,1,216.4,31,6.98065
thaintph07881,PH07881,2,27,1,ph,1,215.9,30,7.19667
phuocndph07882,PH07882,2,27,1,ph,1,214.1,30,7.13667
doanltph07885,PH07885,2,27,1,ph,1,164.4,24,6.85000
dangvdph07886,PH07886,2,27,3,ph,1,200.6,28,7.16429
anhnvph07887,PH07887,1,27,1,ph,1,62.2,10,6.22000
hoangnvph07888,PH07888,2,27,3,ph,1,119.6,19,6.29474
tuyentvph07889,PH07889,2,27,1,ph,1,191.6,27,7.09630
hieutmph07892,PH07892,2,27,3,ph,1,276.2,37,7.46486
vuongltph07893,PH07893,2,27,1,ph,1,265.0,36,7.36111
dungnvph07894,PH07894,2,27,3,ph,1,169.5,24,7.06250
truongndph07899,PH07899,2,27,14,ph,1,208.1,28,7.43214
minhnbph07901,PH07901,2,27,1,ph,1,204.4,30,6.81333
hieuttph07902,PH07902,2,27,14,ph,1,125.9,19,6.62632
anhpnph07905,PH07905,2,27,3,ph,1,233.6,28,8.34286
sonncph07908,PH07908,2,27,1,ph,1,246.7,36,6.85278
phuongndph07909,PH07909,2,27,14,ph,1,162.3,22,7.37727
binhpttph07910,PH07910,2,27,1,ph,1,204.2,30,6.80667
longnhph07911,PH07911,2,27,14,ph,1,209.8,28,7.49286
phongltph07912,PH07912,2,27,14,ph,1,174.0,21,8.28571
huytvph07913,PH07913,2,27,1,ph,1,223.7,30,7.45667
anhpvdph07914,PH07914,2,27,14,ph,1,180.7,25,7.22800
tuandqph07916,PH07916,2,27,1,ph,1,207.2,28,7.40000
hailnph07917,PH07917,2,27,1,ph,1,207.6,31,6.69677
daitqph07924,PH07924,2,27,1,ph,1,219.8,33,6.66061
huyentdph07926,PH07926,2,27,14,ph,1,165.7,25,6.62800
tienlaph07928,PH07928,2,27,3,ph,1,209.9,28,7.49643
thaidaph07929,PH07929,2,27,3,ph,1,129.8,19,6.83158
thanhpkph07933,PH07933,2,27,1,ph,1,240.1,30,8.00333
tunbph07943,PH07943,2,27,3,ph,1,172.9,25,6.91600
hieundph07944,PH07944,2,27,3,ph,1,190.6,25,7.62400
ducctph07949,PH07949,2,27,1,ph,1,274.1,39,7.02821
tainnph07953,PH07953,2,27,14,ph,1,221.2,28,7.90000
tamntph07954,PH07954,2,27,1,ph,1,177.1,28,6.32500
duclaph07955,PH07955,1,27,14,ph,1,87.1,13,6.70000
hoannsph07956,PH07956,2,27,1,ph,1,128.7,19,6.77368
lucntph07957,PH07957,2,27,1,ph,1,208.2,30,6.94000
namnkph07958,PH07958,2,29,4,ph,1,225.9,31,7.28710
luongdvhph07960,PH07960,2,27,1,ph,1,203.1,27,7.52222
nguyennnph07961,PH07961,2,27,1,ph,1,213.8,30,7.12667
quynhldph07963,PH07963,2,27,1,ph,1,187.5,30,6.25000
ducnvph07966,PH07966,2,27,1,ph,1,200.3,28,7.15357
haivdph07968,PH07968,2,27,3,ph,1,187.2,25,7.48800
nampvph07969,PH07969,2,27,1,ph,1,242.4,34,7.12941
longlhph07970,PH07970,2,27,14,ph,1,127.7,19,6.72105
datntph07974,PH07974,2,27,1,ph,1,221.8,37,5.99459
hiepnnph07976,PH07976,2,27,1,ph,1,271.6,39,6.96410
thangnvph07979,PH07979,2,29,7,ph,1,192.9,28,6.88929
hieubmph07980,PH07980,2,27,1,ph,1,200.4,30,6.68000
longlhph07985,PH07985,2,27,1,ph,1,237.4,30,7.91333
quangpnph07986,PH07986,2,27,3,ph,1,167.0,25,6.68000
hieptnph07990,PH07990,2,27,1,ph,1,181.1,27,6.70741
hungcvph07992,PH07992,2,27,14,ph,1,148.1,22,6.73182
hungbmph07993,PH07993,2,27,1,ph,1,146.2,22,6.64545
longntph07997,PH07997,2,27,1,ph,1,140.2,21,6.67619
khuongnvph07998,PH07998,2,27,3,ph,1,185.5,28,6.62500
vunaph07999,PH07999,1,27,3,ph,1,54.6,9,6.06667
huylvph08000,PH08000,2,27,14,ph,1,180.3,25,7.21200
longndph08002,PH08002,2,27,1,ph,1,210.0,30,7.00000
thupthph08004,PH08004,2,27,3,ph,1,186.9,28,6.67500
phuongnhph08008,PH08008,2,27,14,ph,1,171.9,21,8.18571
thuyvvph08009,PH08009,2,27,14,ph,1,142.7,22,6.48636
tunkph08011,PH08011,2,27,1,ph,1,276.9,40,6.92250
namntph08012,PH08012,2,27,3,ph,1,222.3,28,7.93929
linhnnph08015,PH08015,2,27,1,ph,1,230.7,30,7.69000
khanhhxph08016,PH08016,2,27,14,ph,1,206.4,28,7.37143
longtqph08021,PH08021,2,27,1,ph,1,163.3,24,6.80417
ducmvph08022,PH08022,2,27,1,ph,1,179.0,25,7.16000
linhnkph08025,PH08025,2,27,1,ph,1,252.3,30,8.41000
tuyenlvph08027,PH08027,2,27,1,ph,1,218.8,31,7.05806
tanpmph08028,PH08028,2,27,14,ph,1,185.5,28,6.62500
hieustph08029,PH08029,2,27,14,ph,1,238.0,30,7.93333
chiendtph08030,PH08030,2,27,1,ph,1,172.2,23,7.48696
tuanhvph08031,PH08031,2,27,1,ph,1,59.3,10,5.93000
namndph08041,PH08041,2,27,1,ph,1,214.3,34,6.30294
duongttph08042,PH08042,2,27,1,ph,1,206.3,30,6.87667
bachnqph08043,PH08043,2,27,1,ph,1,132.6,19,6.97895
vietndph08044,PH08044,2,27,14,ph,1,196.1,28,7.00357
toanltph08046,PH08046,2,27,14,ph,1,202.8,27,7.51111
vinhntph08047,PH08047,2,27,14,ph,1,223.9,28,7.99643
minhnvph08048,PH08048,2,27,1,ph,1,183.8,28,6.56429
quangtvph08049,PH08049,2,27,3,ph,1,204.7,28,7.31071
namlhph08053,PH08053,2,27,1,ph,1,192.2,28,6.86429
tiepdvph08054,PH08054,2,27,1,ph,1,221.2,34,6.50588
minhntph08063,PH08063,2,27,1,ph,1,230.6,30,7.68667
tiennkph08064,PH08064,2,27,1,ph,1,231.9,30,7.73000
diennvph08065,PH08065,2,27,1,ph,1,241.7,30,8.05667
dongdtph08066,PH08066,2,27,1,ph,1,216.7,30,7.22333
duongndph08067,PH08067,2,27,14,ph,1,174.5,25,6.98000
hieubdph08068,PH08068,2,27,14,ph,1,204.1,28,7.28929
ducntph08069,PH08069,2,27,14,ph,1,203.2,28,7.25714
thidvph08075,PH08075,2,27,3,ph,1,192.6,28,6.87857
cuongphph08078,PH08078,2,27,14,ph,1,186.4,28,6.65714
hanhkhph08082,PH08082,2,27,1,ph,1,234.3,30,7.81000
datndph08083,PH08083,2,27,14,ph,1,197.7,28,7.06071
duongtbph08086,PH08086,2,27,1,ph,1,175.3,23,7.62174
hieupmph08087,PH08087,2,27,1,ph,1,174.9,24,7.28750
quynhntnph08088,PH08088,2,27,1,ph,1,209.1,30,6.97000
namlxph08089,PH08089,2,27,14,ph,1,135.3,22,6.15000
namntph08091,PH08091,2,27,14,ph,1,187.0,28,6.67857
hungvtph08097,PH08097,2,27,14,ph,1,166.4,25,6.65600
tuhaph08098,PH08098,2,27,1,ph,1,240.9,30,8.03000
hieupmph08101,PH08101,2,27,1,ph,1,139.8,21,6.65714
lancmph08103,PH08103,2,27,1,ph,1,228.6,30,7.62000
hungltph08107,PH08107,2,27,3,ph,1,84.6,12,7.05000
binhvdph08109,PH08109,2,27,1,ph,1,208.3,27,7.71481
phatptph08110,PH08110,2,30,7,ph,1,220.6,37,5.96216
longptph08112,PH08112,2,27,1,ph,1,192.2,27,7.11852
vinhldph08113,PH08113,2,27,3,ph,1,213.4,28,7.62143
kienntph08115,PH08115,2,27,14,ph,1,114.8,19,6.04211
khanhtqph08117,PH08117,2,27,14,ph,1,197.7,31,6.37742
chintph08118,PH08118,2,27,14,ph,1,192.8,28,6.88571
thinhtdph08119,PH08119,1,27,14,ph,1,61.2,9,6.80000
hieupnph08121,PH08121,2,27,1,ph,1,304.5,42,7.25000
diepvtph08125,PH08125,2,27,1,ph,1,244.6,33,7.41212
quoclbph08128,PH08128,2,27,3,ph,1,171.6,25,6.86400
namnhph08129,PH08129,2,27,1,ph,1,200.8,30,6.69333
hieulvph08131,PH08131,2,27,14,ph,1,192.5,28,6.87500
linhnhph08133,PH08133,2,27,1,ph,1,102.7,16,6.41875
bachnxph08136,PH08136,2,27,1,ph,1,203.5,30,6.78333
thuantdph08138,PH08138,2,27,3,ph,1,128.1,19,6.74211
quandmph08139,PH08139,2,27,1,ph,1,150.2,24,6.25833
tuanncph08140,PH08140,2,27,3,ph,1,211.3,28,7.54643
hungnbph08143,PH08143,2,27,3,ph,1,182.2,28,6.50714
longdtph08144,PH08144,2,27,1,ph,1,256.7,30,8.55667
thaindph08147,PH08147,2,27,14,ph,1,199.4,28,7.12143
duclaph08151,PH08151,2,27,14,ph,1,226.4,34,6.65882
linhtqph08152,PH08152,2,27,1,ph,1,219.9,33,6.66364
quanghdph08157,PH08157,2,27,1,ph,1,99.0,16,6.18750
cuongltph08160,PH08160,1,27,3,ph,1,58.4,10,5.84000
luongntph08161,PH08161,2,27,3,ph,1,191.4,28,6.83571
linhptph08166,PH08166,2,27,14,ph,1,164.8,25,6.59200
khiemtyph08167,PH08167,2,27,3,ph,1,128.8,19,6.77895
lamdtph08168,PH08168,2,27,3,ph,1,200.9,28,7.17500
namnvph08169,PH08169,2,27,3,ph,1,198.4,28,7.08571
dailtph08173,PH08173,2,27,14,ph,1,195.4,28,6.97857
minhdtph08176,PH08176,2,27,1,ph,1,275.1,40,6.87750
thangddph08186,PH08186,2,27,14,ph,1,188.3,28,6.72500
kiendmph08187,PH08187,2,27,3,ph,1,94.3,16,5.89375
hungnpph08189,PH08189,2,27,1,ph,1,114.3,18,6.35000
trungdkph08190,PH08190,2,27,1,ph,1,320.1,45,7.11333
tuyentdph08192,PH08192,2,27,14,ph,1,135.8,19,7.14737
huyenntnph08193,PH08193,2,27,1,ph,1,228.6,30,7.62000
diepldph08198,PH08198,2,27,1,ph,1,256.1,36,7.11389
anhdvph08201,PH08201,2,27,1,ph,1,218.5,30,7.28333
duyntph08202,PH08202,2,27,3,ph,1,220.6,28,7.87857
duongpvph08203,PH08203,2,27,1,ph,1,145.6,22,6.61818
kiennvph08204,PH08204,2,27,1,ph,1,206.6,30,6.88667
datncph08205,PH08205,2,27,1,ph,1,233.9,30,7.79667
minhvtph08206,PH08206,2,27,1,ph,1,166.8,27,6.17778
dungntph08210,PH08210,2,27,14,ph,1,174.4,25,6.97600
phuongndph08211,PH08211,2,27,14,ph,1,123.8,19,6.51579
quyenpvph08213,PH08213,2,27,3,ph,1,143.6,22,6.52727
locdpph08214,PH08214,2,27,14,ph,1,164.9,25,6.59600
phongvhph08216,PH08216,2,27,3,ph,1,246.9,40,6.17250
quannhph08220,PH08220,2,27,1,ph,1,197.8,27,7.32593
truongtvph08223,PH08223,2,27,1,ph,1,170.8,27,6.32593
hoangcvph08229,PH08229,2,29,7,ph,1,221.0,34,6.50000
trungdnph08230,PH08230,2,29,7,ph,1,187.7,28,6.70357
tunghtph08233,PH08233,2,27,1,ph,1,210.1,33,6.36667
lamntph08236,PH08236,2,27,3,ph,1,125.3,19,6.59474
huypqph08237,PH08237,2,27,1,ph,1,286.2,39,7.33846
hungpvph08238,PH08238,2,27,1,ph,1,204.0,30,6.80000
quandhph08241,PH08241,2,27,3,ph,1,189.6,28,6.77143
cuongtdph08242,PH08242,2,27,1,ph,1,122.0,19,6.42105
ngocnvph08244,PH08244,2,27,1,ph,1,249.7,30,8.32333
khanhhdph08247,PH08247,2,27,1,ph,1,230.3,30,7.67667
quangtmph08250,PH08250,2,27,1,ph,1,216.3,33,6.55455
longdtph08252,PH08252,2,27,1,ph,1,184.2,27,6.82222
thainhcph08256,PH08256,1,27,1,ph,1,65.5,10,6.55000
linhvqph08257,PH08257,2,29,7,ph,1,211.5,31,6.82258
hieutvph08261,PH08261,2,27,14,ph,1,199.9,28,7.13929
thanhsaph08262,PH08262,2,27,1,ph,1,192.1,28,6.86071
minhdqph08263,PH08263,2,27,1,ph,1,166.1,25,6.64400
anhntph08264,PH08264,2,27,1,ph,1,212.6,30,7.08667
hungldph08265,PH08265,2,27,14,ph,1,172.7,25,6.90800
xuanhdph08269,PH08269,2,27,14,ph,1,59.3,10,5.93000
hungntph08270,PH08270,2,27,1,ph,1,247.1,36,6.86389
nghiepnvph08273,PH08273,2,27,1,ph,1,234.8,34,6.90588
thangtncph08274,PH08274,2,27,3,ph,1,78.0,13,6.00000
phongpdph08275,PH08275,2,27,1,ph,1,104.1,16,6.50625
sontnhph08280,PH08280,2,27,3,ph,1,201.8,28,7.20714
ductvph08281,PH08281,2,27,1,ph,1,205.1,28,7.32500
dungntph08284,PH08284,1,27,3,ph,1,36.9,6,6.15000
quangpvph08285,PH08285,2,27,1,ph,1,118.1,19,6.21579
sangnkph08286,PH08286,2,27,3,ph,1,99.5,16,6.21875
tuanbvph08287,PH08287,2,27,14,ph,1,164.7,25,6.58800
thuantaph08288,PH08288,2,27,3,ph,1,176.5,25,7.06000
longvhph08292,PH08292,2,27,3,ph,1,175.8,25,7.03200
hoangvdph08293,PH08293,2,27,3,ph,1,206.2,28,7.36429
quannxph08294,PH08294,2,27,3,ph,1,99.2,16,6.20000
namdtph08296,PH08296,2,27,3,ph,1,197.5,28,7.05357
tuannaph08301,PH08301,2,27,3,ph,1,167.1,25,6.68400
huyvqph08303,PH08303,2,27,1,ph,1,193.9,28,6.92500
quangdvph08304,PH08304,2,27,1,ph,1,201.0,28,7.17857
trungnqph08306,PH08306,2,27,14,ph,1,103.5,15,6.90000
longptph08311,PH08311,2,27,14,ph,1,203.5,31,6.56452
daotqph08312,PH08312,2,27,1,ph,1,226.4,28,8.08571
namhpph08313,PH08313,2,27,1,ph,1,162.9,25,6.51600
vinhnhph08316,PH08316,2,27,14,ph,1,166.6,25,6.66400
toanttph08317,PH08317,2,27,14,ph,1,86.1,13,6.62308
thangdqph08320,PH08320,2,27,3,ph,1,187.2,28,6.68571
haihmph08321,PH08321,2,27,1,ph,1,188.7,28,6.73929
datntph08334,PH08334,1,27,14,ph,1,84.5,13,6.50000
haudtph08335,PH08335,2,27,14,ph,1,147.0,22,6.68182
longndtph08341,PH08341,1,27,1,ph,1,21.3,3,7.10000
hieubtph08343,PH08343,2,27,3,ph,1,226.9,28,8.10357
sontvhph08348,PH08348,2,27,1,ph,1,190.4,28,6.80000
chiennbph08350,PH08350,2,27,1,ph,1,173.7,21,8.27143
hungmvph08351,PH08351,2,27,14,ph,1,94.2,15,6.28000
hieunmph08354,PH08354,2,27,14,ph,1,197.5,28,7.05357
tuannmph08355,PH08355,2,27,3,ph,1,165.5,25,6.62000
longmtph08357,PH08357,2,27,14,ph,1,182.7,25,7.30800
khangdtph08359,PH08359,2,27,1,ph,1,169.7,25,6.78800
binhnxph08363,PH08363,2,27,1,ph,1,183.5,28,6.55357
toanhtph08364,PH08364,2,27,3,ph,1,153.3,22,6.96818
chinhtvph08365,PH08365,2,27,1,ph,1,194.2,28,6.93571
thailvph08366,PH08366,2,27,3,ph,1,122.9,19,6.46842
thuanlvph08370,PH08370,2,27,14,ph,1,225.1,28,8.03929
nghiapvph08372,PH08372,2,27,1,ph,1,178.0,25,7.12000
tuannqph08378,PH08378,2,27,3,ph,1,230.8,28,8.24286
anhlcph08379,PH08379,2,27,1,ph,1,148.2,22,6.73636
trungpdph08381,PH08381,2,27,1,ph,1,179.2,28,6.40000
haintph08385,PH08385,2,27,14,ph,1,157.8,22,7.17273
quannvph08388,PH08388,2,27,1,ph,1,178.2,28,6.36429
ngocpmph08389,PH08389,2,27,1,ph,1,195.5,25,7.82000
minhbhph08391,PH08391,2,27,1,ph,1,186.8,28,6.67143
hoadtph08392,PH08392,2,27,14,ph,1,153.5,22,6.97727
huyltph08393,PH08393,2,27,1,ph,1,123.5,19,6.50000
phuonghvph08394,PH08394,2,27,1,ph,1,79.5,12,6.62500
hiepntph08399,PH08399,2,29,7,ph,1,86.7,12,7.22500
thucnvph08400,PH08400,2,27,3,ph,1,98.1,16,6.13125
tundvph08403,PH08403,2,27,1,ph,1,214.8,28,7.67143
sonnptph08406,PH08406,2,27,1,ph,1,196.3,28,7.01071
viettqph08407,PH08407,2,27,1,ph,1,173.5,28,6.19643
linhhqph08411,PH08411,2,27,1,ph,1,119.3,19,6.27895
quanvhph08413,PH08413,2,27,1,ph,1,181.8,25,7.27200
phatdthph08414,PH08414,2,29,4,ph,1,217.4,31,7.01290
huylqph08418,PH08418,2,27,14,ph,1,143.6,22,6.52727
huyltph08420,PH08420,2,27,14,ph,1,246.5,34,7.25000
thanhbdph08422,PH08422,2,27,14,ph,1,219.6,28,7.84286
quangnnph08423,PH08423,2,27,1,ph,1,183.6,28,6.55714
nhatplph08425,PH08425,2,27,1,ph,1,188.7,27,6.98889
longbdph08433,PH08433,2,27,14,ph,1,160.3,22,7.28636
vunhph08434,PH08434,2,27,3,ph,1,181.0,25,7.24000
tainiph08436,PH08436,2,27,1,ph,1,174.7,25,6.98800
truonglcph08437,PH08437,2,27,3,ph,1,170.6,25,6.82400
minhhtph08444,PH08444,2,27,3,ph,1,232.1,28,8.28929
phucnqph08447,PH08447,2,27,1,ph,1,94.1,16,5.88125
truongnxph08448,PH08448,2,27,1,ph,1,256.9,37,6.94324
vunaph08450,PH08450,2,27,3,ph,1,214.7,31,6.92581
tinntph08451,PH08451,2,27,3,ph,1,206.8,31,6.67097
quanpvph08454,PH08454,2,27,1,ph,1,237.8,34,6.99412
thangdvph08455,PH08455,2,27,1,ph,1,276.5,36,7.68056
hoanghnph08457,PH08457,1,27,14,ph,1,42.0,6,7.00000
kienhtph08458,PH08458,2,27,1,ph,1,316.4,45,7.03111
quocnmph08459,PH08459,2,27,1,ph,1,150.4,24,6.26667
anhnph08461,PH08461,2,27,1,ph,1,244.9,33,7.42121
longnvph08462,PH08462,2,27,1,ph,1,244.7,36,6.79722
chiennvph08464,PH08464,2,27,1,ph,1,266.2,39,6.82564
tutaph08467,PH08467,2,27,14,ph,1,212.0,31,6.83871
khuongtmph08470,PH08470,2,27,1,ph,1,275.3,33,8.34242
sondhph08473,PH08473,2,27,1,ph,1,206.1,30,6.87000
minhdtph08474,PH08474,2,27,1,ph,1,203.9,30,6.79667
vinhdtph08475,PH08475,2,27,3,ph,1,251.3,31,8.10645
loitdph08477,PH08477,2,27,14,ph,1,182.1,28,6.50357
baondqph08480,PH08480,2,27,14,ph,1,187.1,28,6.68214
huynqph08481,PH08481,2,27,14,ph,1,167.6,25,6.70400
quyenldph08483,PH08483,2,27,1,ph,1,243.3,33,7.37273
anhdctph08492,PH08492,2,27,3,ph,1,239.8,31,7.73548
hoattmph08494,PH08494,2,27,1,ph,1,127.6,19,6.71579
huongnvph08496,PH08496,2,27,3,ph,1,219.8,31,7.09032
ducntph08497,PH08497,2,27,3,ph,1,171.9,28,6.13929
trangptqph08498,PH08498,2,27,3,ph,1,209.9,31,6.77097
luongddph08499,PH08499,2,27,1,ph,1,247.7,33,7.50606
anhntph08500,PH08500,2,27,1,ph,1,224.2,34,6.59412
xuannvph08504,PH08504,2,27,1,ph,1,247.3,37,6.68378
duclvcph08505,PH08505,2,27,1,ph,1,266.1,39,6.82308
tuannmph08507,PH08507,2,27,1,ph,1,272.5,33,8.25758
thaotxph08513,PH08513,2,27,3,ph,1,116.3,19,6.12105
haitnph08522,PH08522,2,27,1,ph,1,266.2,33,8.06667
thanhnvph08523,PH08523,2,27,1,ph,1,206.9,30,6.89667
longnnph08525,PH08525,2,27,1,ph,1,271.5,33,8.22727
hiepnnph08526,PH08526,2,27,14,ph,1,184.9,28,6.60357
tuandkph08527,PH08527,2,27,14,ph,1,199.5,31,6.43548
quyndpph08528,PH08528,2,27,1,ph,1,221.9,30,7.39667
huongptph08530,PH08530,2,27,1,ph,1,247.5,33,7.50000
hieulmph08535,PH08535,2,27,1,ph,1,224.0,33,6.78788
longdhnph08536,PH08536,2,27,14,ph,1,206.0,28,7.35714
anhltph08541,PH08541,2,27,1,ph,1,326.5,45,7.25556
duybdph08544,PH08544,2,29,7,ph,1,219.2,34,6.44706
namlkph08549,PH08549,2,27,3,ph,1,240.2,31,7.74839
yenvtph08550,PH08550,2,27,3,ph,1,192.0,28,6.85714
tunglvph08552,PH08552,2,27,1,ph,1,139.1,22,6.32273
hungdhph08566,PH08566,2,27,1,ph,1,231.8,33,7.02424
anhphtph08567,PH08567,2,27,14,ph,1,205.2,31,6.61935
quannmph08570,PH08570,1,27,1,ph,1,73.2,10,7.32000
hieultph08571,PH08571,2,27,14,ph,1,253.9,31,8.19032
quangtnph08576,PH08576,2,27,1,ph,1,250.7,33,7.59697
anhndph08577,PH08577,2,27,1,ph,1,253.4,33,7.67879
quanghmph08578,PH08578,2,27,1,ph,1,192.9,27,7.14444
vuongtqph08579,PH08579,2,27,1,ph,1,231.6,33,7.01818
tuvnph08581,PH08581,2,27,3,ph,1,228.8,31,7.38065
tuanbdph08585,PH08585,2,27,14,ph,1,245.1,34,7.20882
trungphph08591,PH08591,1,27,14,ph,1,108.1,16,6.75625
trungnvph08594,PH08594,2,27,1,ph,1,228.1,30,7.60333
thinhlvph08595,PH08595,2,27,1,ph,1,195.5,28,6.98214
huylvph08603,PH08603,2,27,3,ph,1,232.6,31,7.50323
trungnbph08609,PH08609,2,27,14,ph,1,195.8,28,6.99286
hoantph08610,PH08610,2,27,1,ph,1,249.3,33,7.55455
nhungnthph08611,PH08611,2,27,1,ph,1,212.6,30,7.08667
linhthph08612,PH08612,2,27,3,ph,1,178.5,24,7.43750
sonnhph08622,PH08622,2,27,14,ph,1,166.3,25,6.65200
truongnnph08623,PH08623,2,27,14,ph,1,215.5,31,6.95161
khanhptnph08630,PH08630,2,27,3,ph,1,190.6,28,6.80714
ducldph08635,PH08635,2,27,3,ph,1,123.1,19,6.47895
dinhnvph08643,PH08643,2,27,14,ph,1,215.0,31,6.93548
longnpph08645,PH08645,2,27,1,ph,1,272.1,33,8.24545
thanhntph08649,PH08649,2,27,3,ph,1,210.2,28,7.50714
anhndph08650,PH08650,2,27,14,ph,1,231.3,31,7.46129
daitqph08651,PH08651,2,27,3,ph,1,184.8,28,6.60000
tienhdph08655,PH08655,2,27,1,ph,1,334.2,45,7.42667
namndph08656,PH08656,2,27,1,ph,1,249.6,32,7.80000
tuanlaph08659,PH08659,2,27,1,ph,1,215.1,31,6.93871
lapnqph08660,PH08660,2,27,1,ph,1,229.9,33,6.96667
sangdxph08661,PH08661,2,27,14,ph,1,122.8,19,6.46316
binhdtph08662,PH08662,2,27,1,ph,1,203.2,28,7.25714
tamnpph08667,PH08667,2,27,3,ph,1,243.5,31,7.85484
kienhsph08668,PH08668,2,27,1,ph,1,362.5,48,7.55208
duclmph08670,PH08670,2,27,3,ph,1,196.2,28,7.00714
ducnhph08677,PH08677,2,30,7,ph,1,114.3,15,7.62000
cuongnvph08681,PH08681,2,27,14,ph,1,237.9,31,7.67419
namtpph08685,PH08685,2,27,1,ph,1,184.2,28,6.57857
vuongqtph08687,PH08687,2,27,1,ph,1,347.5,48,7.23958
hiepvcph08689,PH08689,2,27,3,ph,1,252.7,31,8.15161
huynqph08690,PH08690,2,27,1,ph,1,182.8,27,6.77037
huyldph08692,PH08692,2,27,3,ph,1,196.0,28,7.00000
