Student_Code,Status,Semester,Major_ID,Campus_Code,Term_ID
PH09028,HDI,1,1,ph,29
PH09030,HDI,1,14,ph,29
PH09042,HDI,1,1,ph,29
PH09044,HDI,1,1,ph,29
PH09052,HDI,1,1,ph,29
PH09053,HDI,1,14,ph,29
PH09056,HDI,1,1,ph,29
PH09058,HDI,1,1,ph,29
PH09066,HDI,1,14,ph,29
PH09069,HDI,1,3,ph,29
PH09071,HDI,1,3,ph,29
PH09074,HDI,1,1,ph,29
PH09075,HDI,1,1,ph,29
PH09076,HDI,1,1,ph,29
PH09078,HDI,1,1,ph,29
PH09079,HDI,1,1,ph,29
PH09087,HDI,1,3,ph,29
PH09089,HDI,1,14,ph,29
PH09092,HDI,1,1,ph,29
PH09094,HDI,1,1,ph,29
PH09101,HDI,1,14,ph,29
PH09108,HDI,1,1,ph,29
PH09109,HDI,1,1,ph,29
PH09124,HDI,1,1,ph,29
PH09129,HDI,1,3,ph,29
PH09138,HDI,1,1,ph,29
PH09144,HDI,1,14,ph,29
PH09146,HDI,1,1,ph,29
PF15001,HDI,1,1,ph,34
PF15005,HDI,1,1,ph,34
PF15013,HDI,1,1,ph,34
PF15019,HDI,1,1,ph,34
PF15028,HDI,1,1,ph,34
PF15029,HDI,1,1,ph,34
PF15030,HDI,1,1,ph,34
PF15035,HDI,1,1,ph,34
PF15050,HDI,1,1,ph,34
PF15051,HDI,1,1,ph,34
PF15055,HDI,1,1,ph,34
PF15064,HDI,1,1,ph,34
PF15069,HDI,1,1,ph,34
PF15070,HDI,1,1,ph,34
PF15093,HDI,1,1,ph,34
PF15098,HDI,1,1,ph,34
PF15102,HDI,1,1,ph,34
PF15142,HDI,1,1,ph,34
PF15149,HDI,1,1,ph,34
PF15158,HDI,1,1,ph,34
PF15166,HDI,1,1,ph,34
PH06690,HDI,2,23,ph,34
PH06767,THO,3,4,ph,34
PH06772,THO,3,1,ph,34
PH06783,HDI,2,23,ph,34
PH06800,HDI,2,23,ph,34
PH06897,HDI,2,23,ph,34
PH06926,HDI,2,7,ph,34
PH06935,THO,3,14,ph,34
PH06964,TN1,3,1,ph,34
PH06971,THO,3,3,ph,34
PH06981,THO,3,14,ph,34
PH06997,HDI,2,7,ph,34
PH06998,TN2,3,1,ph,34
PH07000,HDI,3,4,ph,34
PH07001,HDI,2,7,ph,34
PH07018,HDI,3,1,ph,34
PH07034,TN2,2,3,ph,34
PH07036,TN2,3,1,ph,34
PH07051,TN2,3,1,ph,34
PH07063,HDI,3,14,ph,34
PH07075,TN1,3,14,ph,34
PH07083,TN2,3,14,ph,34
PH07085,TN2,3,3,ph,34
PH07087,TN1,3,3,ph,34
PH07095,TN1,3,3,ph,34
PH07101,TN2,3,3,ph,34
PH07103,TN1,3,1,ph,34
PH07110,TN1,2,1,ph,34
PH07132,HDI,3,3,ph,34
PH07134,HDI,2,7,ph,34
PH07143,THO,3,14,ph,34
PH07144,HDI,2,7,ph,34
PH07162,TN1,3,3,ph,34
PH07178,THO,3,14,ph,34
PH07188,TN1,3,1,ph,34
PH07191,TN2,3,1,ph,34
PH07195,HDI,2,23,ph,34
PH07209,HDI,3,3,ph,34
PH07214,TN1,3,3,ph,34
PH07217,TN1,3,14,ph,34
PH07219,TN2,3,3,ph,34
PH07244,HDI,2,7,ph,34
PH07265,TN1,3,14,ph,34
PH07285,HDI,2,7,ph,34
PH07329,THO,3,14,ph,34
PH07331,HDI,2,7,ph,34
PH07386,HDI,2,23,ph,34
PH07400,TN2,3,14,ph,34
PH07517,TN2,3,14,ph,34
PH07564,HDI,2,7,ph,34
PH07576,THO,3,1,ph,34
PH07586,TN1,3,3,ph,34
PH07637,HDI,2,23,ph,34
PH07638,THO,3,3,ph,34
PH07652,THO,3,14,ph,34
PH07670,TN2,2,14,ph,34
PH07674,TN1,3,3,ph,34
PH07701,HDI,1,4,ph,34
PH07702,TN2,2,14,ph,34
PH07714,HDI,3,3,ph,34
PH07715,TN1,3,3,ph,34
PH07726,HDI,2,3,ph,34
PH07752,HDI,2,1,ph,34
PH07810,TN1,3,3,ph,34
PH07811,HDI,3,14,ph,34
PH07829,TN1,3,14,ph,34
PH07843,HDI,2,23,ph,34
PH07847,THO,3,1,ph,34
PH07861,THO,3,3,ph,34
PH07867,HDI,3,3,ph,34
PH07871,HDI,1,21,ph,34
PH07885,HDI,3,3,ph,34
PH07909,TN1,3,14,ph,34
PH07913,HDI,3,3,ph,34
PH08015,TN1,3,1,ph,34
PH08027,HDI,2,7,ph,34
PH08054,HDI,2,7,ph,34
PH08101,THO,3,1,ph,34
PH08107,TN2,3,3,ph,34
PH08110,HDI,2,7,ph,34
PH08117,HDI,2,23,ph,34
PH08119,TN2,3,14,ph,34
PH08125,HDI,2,23,ph,34
PH08133,TN1,2,1,ph,34
PH08157,TN2,3,1,ph,34
PH08160,TN2,3,3,ph,34
PH08161,THO,3,3,ph,34
PH08167,TN2,3,3,ph,34
PH08189,TN2,3,1,ph,34
PH08198,HDI,3,1,ph,34
PH08211,HDI,2,23,ph,34
PH08216,TN1,2,3,ph,34
PH08256,HDI,3,1,ph,34
PH08263,THO,3,1,ph,34
PH08269,TN1,3,14,ph,34
PH08275,HDI,2,7,ph,34
PH08284,THO,3,3,ph,34
PH08288,HDI,3,14,ph,34
PH08306,THO,3,14,ph,34
PH08334,TN2,3,14,ph,34
PH08341,THO,3,1,ph,34
PH08350,HDI,3,1,ph,34
PH08407,HDI,2,7,ph,34
PH08411,TN1,3,1,ph,34
PH08420,HDI,2,23,ph,34
PH08447,HDI,3,1,ph,34
PH08448,TN2,3,1,ph,34
PH08473,HDI,3,1,ph,34
PH08494,TN1,3,1,ph,34
PH08552,HDI,3,1,ph,34
PH08570,TN2,3,1,ph,34
PH08622,HDI,3,14,ph,34
PH08668,HDI,2,23,ph,34
PH08670,HDI,2,23,ph,34
PH08677,HDI,1,7,ph,34
PH08685,TN1,2,1,ph,34
PH08690,TN2,3,1,ph,34
PH08716,HDI,2,7,ph,34
PH08731,HDI,3,3,ph,34
PH08737,THO,3,14,ph,34
PH08752,TN1,3,14,ph,34
PH08763,TN1,3,3,ph,34
PH08769,TN1,3,3,ph,34
PH08782,THO,3,1,ph,34
PH08817,TN2,3,14,ph,34
PH08845,HDI,3,1,ph,34
PH08855,HDI,2,23,ph,34
PH08882,THO,3,3,ph,34
PH08898,TN1,3,3,ph,34
PH08901,HDI,3,1,ph,34
PH08908,THO,3,1,ph,34
PH08913,HDI,3,14,ph,34
PH08923,TN1,3,3,ph,34
PH08930,TN1,3,1,ph,34
PH08940,THO,3,3,ph,34
PH08941,THO,3,3,ph,34
PH08951,TN1,3,1,ph,34
PH08965,HDI,3,3,ph,34
PH08977,HDI,2,23,ph,34
PH09009,THO,3,1,ph,34
PH09010,HDI,1,4,ph,34
PH09014,HDI,1,7,ph,34
PH09016,TN1,3,1,ph,34
PH09023,TN2,3,1,ph,34
PH09058,TN2,2,1,ph,34
PH09071,TN1,3,3,ph,34
PH09109,THO,3,1,ph,34
PH09152,HDI,3,1,ph,34
PH09155,HDI,3,1,ph,34
PH09158,HDI,3,1,ph,34
PH09160,HDI,3,14,ph,34
PH09165,HDI,3,14,ph,34
PH09166,HDI,3,3,ph,34
PH09169,HDI,3,14,ph,34
PH09172,HDI,3,3,ph,34
PH09176,HDI,3,1,ph,34
PH09178,HDI,3,14,ph,34
PH09182,HDI,3,1,ph,34
PH09184,HDI,3,3,ph,34
PH09185,HDI,3,3,ph,34
PH09187,HDI,3,1,ph,34
PH09188,HDI,3,3,ph,34
PH09192,HDI,3,1,ph,34
PH09199,HDI,3,1,ph,34
PH09201,HDI,3,1,ph,34
PH09205,HDI,3,14,ph,34
PH09209,HDI,3,1,ph,34
PH09214,HDI,3,1,ph,34
PH09217,HDI,3,1,ph,34
PH09220,HDI,3,1,ph,34
PH09224,HDI,3,1,ph,34
PH09234,HDI,3,1,ph,34
PH09235,HDI,3,1,ph,34
PH09237,HDI,3,1,ph,34
PH09239,HDI,3,14,ph,34
PH09245,HDI,3,3,ph,34
PH09257,HDI,3,1,ph,34
PH09258,HDI,3,14,ph,34
PH09259,HDI,3,14,ph,34
PH09264,HDI,3,14,ph,34
PH09265,HDI,3,1,ph,34
PH09268,HDI,3,1,ph,34
PH09279,HDI,3,3,ph,34
PH09285,HDI,3,1,ph,34
PH09299,HDI,3,3,ph,34
PH09300,HDI,3,1,ph,34
PH09304,HDI,3,1,ph,34
PH09309,HDI,3,1,ph,34
PH09311,HDI,3,1,ph,34
PH09315,HDI,3,3,ph,34
PH09318,HDI,3,1,ph,34
PH09320,HDI,3,1,ph,34
PH09326,HDI,3,3,ph,34
PH09328,HDI,3,3,ph,34
PH09329,HDI,3,1,ph,34
PH09330,HDI,3,1,ph,34
PH09332,HDI,3,3,ph,34
PH09336,HDI,3,3,ph,34
PH09339,HDI,3,3,ph,34
PH09357,HDI,3,1,ph,34
PH09359,HDI,3,1,ph,34
PH09367,HDI,3,14,ph,34
PH09368,HDI,3,14,ph,34
PH09371,HDI,3,14,ph,34
PH09377,HDI,3,14,ph,34
PH09381,HDI,3,3,ph,34
PH09384,HDI,3,14,ph,34
PH09397,HDI,3,3,ph,34
PH09399,HDI,3,14,ph,34
PH09404,HDI,3,3,ph,34
PH09406,HDI,3,1,ph,34
PH09407,HDI,3,1,ph,34
PH09410,HDI,3,14,ph,34
PH09411,HDI,3,14,ph,34
PH09416,HDI,2,14,ph,34
PH09417,HDI,2,1,ph,34
PH09419,HDI,2,3,ph,34
PH09420,HDI,2,3,ph,34
PH09422,HDI,2,1,ph,34
PH09424,HDI,2,3,ph,34
PH09425,HDI,2,3,ph,34
PH09426,HDI,2,1,ph,34
PH09427,HDI,2,1,ph,34
PH09428,HDI,2,3,ph,34
PH09429,HDI,2,14,ph,34
PH09434,HDI,2,14,ph,34
PH09438,HDI,2,14,ph,34
PH09448,HDI,2,1,ph,34
PH09455,HDI,2,3,ph,34
PH09462,HDI,2,3,ph,34
PH09470,HDI,2,3,ph,34
PH09475,HDI,2,3,ph,34
PH09482,HDI,2,3,ph,34
PH09486,HDI,2,1,ph,34
PH09487,HDI,2,1,ph,34
PH09489,HDI,2,3,ph,34
PH09490,HDI,2,14,ph,34
PH09493,HDI,2,1,ph,34
PH09495,HDI,2,14,ph,34
PH09501,HDI,2,14,ph,34
PH09503,HDI,2,14,ph,34
PH09506,HDI,2,14,ph,34
PH09510,HDI,2,14,ph,34
PH09513,HDI,2,1,ph,34
PH09517,HDI,2,3,ph,34
PH09518,HDI,2,3,ph,34
PH09520,HDI,2,1,ph,34
PH09528,HDI,2,3,ph,34
PH09530,HDI,2,3,ph,34
PH09531,HDI,2,3,ph,34
PH09534,HDI,2,1,ph,34
PH09538,HDI,2,14,ph,34
PH09540,HDI,2,1,ph,34
PH09549,HDI,2,3,ph,34
PH09550,HDI,2,3,ph,34
PH09551,HDI,2,3,ph,34
PH09552,HDI,2,14,ph,34
PH09553,HDI,2,14,ph,34
PH09556,HDI,2,1,ph,34
PH09559,HDI,2,1,ph,34
PH09563,HDI,2,3,ph,34
PH09564,HDI,2,3,ph,34
PH09566,HDI,2,1,ph,34
PH09570,HDI,2,14,ph,34
PH09571,HDI,2,1,ph,34
PH09573,HDI,2,1,ph,34
PH09575,HDI,2,1,ph,34
PH09576,HDI,2,1,ph,34
PH09579,HDI,2,1,ph,34
PH09580,HDI,2,1,ph,34
PH09581,HDI,2,1,ph,34
PH09582,HDI,2,1,ph,34
PH09589,HDI,2,14,ph,34
PH09590,HDI,2,3,ph,34
PH09591,HDI,2,3,ph,34
PH09594,HDI,2,3,ph,34
PH09595,HDI,2,1,ph,34
PH09597,HDI,2,3,ph,34
PH09598,HDI,2,3,ph,34
PH09605,HDI,2,1,ph,34
PH09609,HDI,2,1,ph,34
PH09613,HDI,2,1,ph,34
PH09616,HDI,2,3,ph,34
PH09622,HDI,2,1,ph,34
PH09626,HDI,2,14,ph,34
PH09631,HDI,2,1,ph,34
PH09633,HDI,2,3,ph,34
PH09638,HDI,2,1,ph,34
PH09640,HDI,2,1,ph,34
PH09650,HDI,2,14,ph,34
PH09652,HDI,2,14,ph,34
PH09654,HDI,2,14,ph,34
PH09655,HDI,2,14,ph,34
PH09656,HDI,2,1,ph,34
PH09660,HDI,2,14,ph,34
PH09661,HDI,2,14,ph,34
PH09667,HDI,2,3,ph,34
PH09671,HDI,2,14,ph,34
PH09673,HDI,2,3,ph,34
PH09675,HDI,2,3,ph,34
PH09679,HDI,2,14,ph,34
PH09686,HDI,2,14,ph,34
PH09688,HDI,2,14,ph,34
PH09690,HDI,2,14,ph,34
PH09698,HDI,2,1,ph,34
PH09701,HDI,2,14,ph,34
PH09704,HDI,1,3,ph,34
PH09705,HDI,1,3,ph,34
PH09707,HDI,1,14,ph,34
PH09708,HDI,1,1,ph,34
PH09712,HDI,1,1,ph,34
PH09719,HDI,1,1,ph,34
PH09726,HDI,1,3,ph,34
PH09727,HDI,1,14,ph,34
PH09728,HDI,1,1,ph,34
PH09736,HDI,1,14,ph,34
PH09738,HDI,1,3,ph,34
PH09742,HDI,1,3,ph,34
PH09747,HDI,1,1,ph,34
PH09748,HDI,1,3,ph,34
PH09752,HDI,1,14,ph,34
PH09753,HDI,1,14,ph,34
PH09754,HDI,1,1,ph,34
PH09755,HDI,1,1,ph,34
PH09757,HDI,1,1,ph,34
PH09760,HDI,1,3,ph,34
PH09762,HDI,1,3,ph,34
PH09768,HDI,1,1,ph,34
PH09771,HDI,1,1,ph,34
PH09775,HDI,1,3,ph,34
PH09776,HDI,1,1,ph,34
PH09780,HDI,1,3,ph,34
PH09785,HDI,1,14,ph,34
PH09789,HDI,1,14,ph,34
PH09790,HDI,1,14,ph,34
PH09792,HDI,1,1,ph,34
PH09794,HDI,1,3,ph,34
PH09796,HDI,1,14,ph,34
PH09802,HDI,1,14,ph,34
PH09804,HDI,1,3,ph,34
PH09806,HDI,1,14,ph,34
PH09808,HDI,1,1,ph,34
PH09809,HDI,1,3,ph,34
PH09818,HDI,1,1,ph,34
PH09821,HDI,1,3,ph,34
PH09827,HDI,1,1,ph,34
PH09839,HDI,1,14,ph,34
PH09846,HDI,1,1,ph,34
PH09856,HDI,1,3,ph,34
PH09859,HDI,1,3,ph,34
PH09862,HDI,1,14,ph,34
PH09864,HDI,1,1,ph,34
PH09867,HDI,1,1,ph,34
PH09871,HDI,1,3,ph,34
PH09884,HDI,1,14,ph,34
PH09885,HDI,1,14,ph,34
PH09886,HDI,1,3,ph,34
PH09891,HDI,1,14,ph,34
PH09904,HDI,1,14,ph,34
PH09906,HDI,1,14,ph,34
PH09909,HDI,1,3,ph,34
PH09913,HDI,1,1,ph,34
PH09920,HDI,1,14,ph,34
PH09922,HDI,1,3,ph,34
PH09925,HDI,1,14,ph,34
PH09928,HDI,1,3,ph,34
PH09930,HDI,1,14,ph,34
PH09933,HDI,1,14,ph,34
PH09936,HDI,1,1,ph,34
PH09937,HDI,1,1,ph,34
PH09939,HDI,1,1,ph,34
PH09943,HDI,1,3,ph,34
PH09944,HDI,1,1,ph,34
PH09945,HDI,1,1,ph,34
PH09946,HDI,1,1,ph,34
PH09947,HDI,1,3,ph,34
PH09951,HDI,1,3,ph,34
PH09954,HDI,1,1,ph,34
PH09955,HDI,1,1,ph,34
PH09957,HDI,1,14,ph,34
PH09958,HDI,1,14,ph,34
PH09959,HDI,1,14,ph,34
PH09973,HDI,1,1,ph,34
PH09974,HDI,1,1,ph,34
PH09975,HDI,1,1,ph,34
PH09979,HDI,1,14,ph,34
PH09981,HDI,1,1,ph,34
PH09982,HDI,1,3,ph,34
PH09983,HDI,1,14,ph,34
PH10002,HDI,1,3,ph,34
PH10003,HDI,1,14,ph,34
PH10005,HDI,1,3,ph,34
PH10007,HDI,1,3,ph,34
PH10008,HDI,1,14,ph,34
PH10016,HDI,1,14,ph,34
PH10017,HDI,1,3,ph,34
PH10019,HDI,1,3,ph,34
PH10021,HDI,1,3,ph,34
PH10024,HDI,1,14,ph,34
PH10026,HDI,1,14,ph,34
PH10038,HDI,1,14,ph,34
PH10041,HDI,1,14,ph,34
PH10045,HDI,1,3,ph,34
PH10048,HDI,1,1,ph,34
PH10060,HDI,1,1,ph,34
PH10065,HDI,1,1,ph,34
PH10076,HDI,1,1,ph,34
PH10080,HDI,1,1,ph,34
PH10082,HDI,1,1,ph,34
PH10084,HDI,1,14,ph,34
PH10090,HDI,1,1,ph,34
PH10091,HDI,1,1,ph,34
PH10098,HDI,1,14,ph,34
PH10106,HDI,1,1,ph,34
PH10107,HDI,1,1,ph,34
PH10110,HDI,1,14,ph,34
PH10112,HDI,1,1,ph,34
PH10114,HDI,1,14,ph,34
PH10118,HDI,1,3,ph,34
PH10119,HDI,1,3,ph,34
PH10133,HDI,1,3,ph,34
PH10135,HDI,1,1,ph,34
PH10139,HDI,1,3,ph,34
PH10140,HDI,1,3,ph,34
PH10141,HDI,1,14,ph,34
PH10143,HDI,1,1,ph,34
PH10147,HDI,1,3,ph,34
PH10155,HDI,1,3,ph,34
PH10156,HDI,1,3,ph,34
PH10164,HDI,1,1,ph,34
PH10167,HDI,1,3,ph,34
PH10168,HDI,1,3,ph,34
PH10172,HDI,1,1,ph,34
PH10174,HDI,1,14,ph,34
PH10180,HDI,1,1,ph,34
PH10182,HDI,1,3,ph,34
PH10183,HDI,1,3,ph,34
PH10184,HDI,1,14,ph,34
PH10187,HDI,1,14,ph,34
PH10189,HDI,1,14,ph,34
PH10196,HDI,1,1,ph,34
PH10200,HDI,1,1,ph,34
PH10201,HDI,1,14,ph,34
PH10202,HDI,1,14,ph,34
PH10212,HDI,1,1,ph,34
PH10214,HDI,1,14,ph,34
PH10220,HDI,1,1,ph,34
PH10222,HDI,1,1,ph,34
PH10226,HDI,1,3,ph,34
PH10229,HDI,1,14,ph,34
PH10231,HDI,1,3,ph,34
PH10236,HDI,1,14,ph,34
PH10243,HDI,1,3,ph,34
PH10245,HDI,1,14,ph,34
PH10246,HDI,1,14,ph,34
PH10256,HDI,1,3,ph,34
PH10258,HDI,1,1,ph,34
PH10260,HDI,1,1,ph,34
PH10264,HDI,1,3,ph,34
PH10268,HDI,1,1,ph,34
PH10271,HDI,1,3,ph,34
PH10274,HDI,1,14,ph,34
PH10278,HDI,1,3,ph,34
PH10282,HDI,1,1,ph,34
PH10284,HDI,1,1,ph,34
PH10286,HDI,1,3,ph,34
PH10290,HDI,1,1,ph,34
PH10298,HDI,1,3,ph,34
PH10309,HDI,1,1,ph,34
PH10314,HDI,1,1,ph,34
PH10317,HDI,1,1,ph,34
PH10320,HDI,1,1,ph,34
PH10323,HDI,1,3,ph,34
PH10325,HDI,1,3,ph,34
PH10327,HDI,1,3,ph,34
PH10328,HDI,1,1,ph,34
PH10329,HDI,1,3,ph,34
PH10333,HDI,1,1,ph,34
PH10336,HDI,1,3,ph,34
PH10340,HDI,1,3,ph,34
PH10343,HDI,1,1,ph,34
PH10345,HDI,1,3,ph,34
PH10348,HDI,1,3,ph,34
PH10350,HDI,1,3,ph,34
PH10354,HDI,1,3,ph,34
PH10357,HDI,1,1,ph,34
PH10362,HDI,1,14,ph,34
PH10369,HDI,1,1,ph,34
PH10375,HDI,1,1,ph,34
PH10381,HDI,1,1,ph,34
PH10383,HDI,1,3,ph,34
PH10406,HDI,1,1,ph,34
PH10408,HDI,1,14,ph,34
PH10422,HDI,1,14,ph,34
PH10426,HDI,1,3,ph,34
PH10429,HDI,1,14,ph,34
PH10431,HDI,1,14,ph,34
PH10446,HDI,1,3,ph,34
PH10454,HDI,1,14,ph,34
PH10457,HDI,1,1,ph,34
PH10460,HDI,1,14,ph,34
PH10463,HDI,1,3,ph,34
PH10464,HDI,1,3,ph,34
PH10470,HDI,1,3,ph,34
PH10471,HDI,1,14,ph,34
PH10488,HDI,1,3,ph,34
PH10489,HDI,1,3,ph,34
PH10490,HDI,1,1,ph,34
PH10491,HDI,1,14,ph,34
PH10494,HDI,1,14,ph,34
PH10496,HDI,1,14,ph,34
PH10510,HDI,1,3,ph,34
PH10513,HDI,1,3,ph,34
PH10517,HDI,1,14,ph,34
PH10523,HDI,1,14,ph,34
PH10527,HDI,1,1,ph,34
PH10532,HDI,1,14,ph,34
PH10537,HDI,1,14,ph,34
PH10539,HDI,1,3,ph,34
PH10540,HDI,1,3,ph,34
PH10541,HDI,1,1,ph,34
PH10545,HDI,1,3,ph,34
PH10546,HDI,1,1,ph,34
PH10550,HDI,1,3,ph,34
PH10551,HDI,1,14,ph,34
PH10553,HDI,1,1,ph,34
PH10556,HDI,1,3,ph,34
PH10557,HDI,1,1,ph,34
PH10559,HDI,1,3,ph,34
PH10562,HDI,1,3,ph,34
PH10571,HDI,1,1,ph,34
PH10575,HDI,1,1,ph,34
PH10578,HDI,1,1,ph,34
PH10582,HDI,1,3,ph,34
PH10583,HDI,1,3,ph,34
PH10584,HDI,1,14,ph,34
PH10585,HDI,1,3,ph,34
PH10590,HDI,1,3,ph,34
PH10600,HDI,1,1,ph,34
PH10602,HDI,1,1,ph,34
PH10604,HDI,1,3,ph,34
PH10607,HDI,1,3,ph,34
PH10608,HDI,1,3,ph,34
PH10619,HDI,1,1,ph,34
PH10623,HDI,1,1,ph,34
PH10625,HDI,1,14,ph,34
PH10654,HDI,1,3,ph,34
PH10660,HDI,1,1,ph,34
PH10662,HDI,1,3,ph,34
PH10663,HDI,1,14,ph,34
PH10664,HDI,1,1,ph,34
PH10668,HDI,1,1,ph,34
PH10669,HDI,1,14,ph,34
PH10675,HDI,1,1,ph,34
PH10678,HDI,1,3,ph,34
PH10684,HDI,1,1,ph,34
PH10689,HDI,1,14,ph,34
PH10690,HDI,1,1,ph,34
PH10695,HDI,1,1,ph,34
PH10697,HDI,1,3,ph,34
PH10704,HDI,1,3,ph,34
PH10708,HDI,1,14,ph,34
PH10714,HDI,1,1,ph,34
PH10727,HDI,1,1,ph,34
PH10728,HDI,1,3,ph,34
PH10729,HDI,1,3,ph,34
PH10731,HDI,1,1,ph,34
PH10732,HDI,1,1,ph,34
PH10738,HDI,1,1,ph,34
PH10742,HDI,1,3,ph,34
PH10746,HDI,1,1,ph,34
PH10755,HDI,1,14,ph,34
PH10756,HDI,1,3,ph,34
PH10760,HDI,1,3,ph,34
PH10761,HDI,1,14,ph,34
PH10766,HDI,1,1,ph,34
PH10767,HDI,1,14,ph,34
PH10768,HDI,1,1,ph,34
PH10784,HDI,1,14,ph,34
PH10789,HDI,1,14,ph,34
PH10793,HDI,1,1,ph,34
PH10799,HDI,1,3,ph,34
PH10801,HDI,1,1,ph,34
PH10803,HDI,1,3,ph,34
PH10804,HDI,1,1,ph,34
PH10808,HDI,1,3,ph,34
PH10810,HDI,1,3,ph,34
PH10819,HDI,1,3,ph,34
PH10820,HDI,1,14,ph,34
PH10835,HDI,1,3,ph,34
PH10836,HDI,1,3,ph,34
PH10837,HDI,1,3,ph,34
PH10839,HDI,1,14,ph,34
PH10841,HDI,1,3,ph,34
PH10843,HDI,1,1,ph,34
PH10845,HDI,1,3,ph,34
PH10847,HDI,1,3,ph,34
PH10856,HDI,1,3,ph,34
PH10861,HDI,1,1,ph,34
PH10864,HDI,1,3,ph,34
PH10866,HDI,1,3,ph,34
PH10868,HDI,1,3,ph,34
PH10871,HDI,1,3,ph,34
PH10873,HDI,1,14,ph,34
PH10884,HDI,1,14,ph,34
PH10885,HDI,1,1,ph,34
PH10889,HDI,1,3,ph,34
PH10900,HDI,1,3,ph,34
PH10904,HDI,1,14,ph,34
PH10906,HDI,1,1,ph,34
PH10911,HDI,1,1,ph,34
PH10912,HDI,1,1,ph,34
PH10922,HDI,1,1,ph,34
PH10926,HDI,1,3,ph,34
PH10927,HDI,1,3,ph,34
PH10932,HDI,1,1,ph,34
PH10933,HDI,1,1,ph,34
PH10936,HDI,1,14,ph,34
PH10939,HDI,1,3,ph,34
PH10947,HDI,1,14,ph,34
PH10949,HDI,1,3,ph,34
PH10953,HDI,1,1,ph,34
PH10970,HDI,1,1,ph,34
PH10974,HDI,1,1,ph,34
PH10981,HDI,1,3,ph,34
PH10983,HDI,1,3,ph,34
PH10985,HDI,1,3,ph,34
PH10986,HDI,1,14,ph,34
PH10989,HDI,1,1,ph,34
PH10992,HDI,1,3,ph,34
PH10997,HDI,1,14,ph,34
PH11002,HDI,1,1,ph,34
PH11004,HDI,1,1,ph,34
PH11016,HDI,1,1,ph,34
PH11019,HDI,1,1,ph,34
PH11020,HDI,1,1,ph,34
PH11022,HDI,1,1,ph,34
PH11025,HDI,1,14,ph,34
PH11030,HDI,1,3,ph,34
PH11032,HDI,1,14,ph,34
PH11034,HDI,1,3,ph,34
PH11041,HDI,1,3,ph,34
PH11045,HDI,1,14,ph,34
PH11046,HDI,1,1,ph,34
PH11049,HDI,1,1,ph,34
PH11051,HDI,1,3,ph,34
PH11053,HDI,1,3,ph,34
PH11054,HDI,1,3,ph,34
PH11059,HDI,1,3,ph,34
PH11064,HDI,1,14,ph,34
PH11065,HDI,1,3,ph,34
PH11066,HDI,1,1,ph,34
PH11070,HDI,1,14,ph,34
PH11073,HDI,1,14,ph,34
PH11075,HDI,1,14,ph,34
PH11076,HDI,1,3,ph,34
PH11081,HDI,1,3,ph,34
PH11082,HDI,1,1,ph,34
PH11085,HDI,1,3,ph,34
PH11099,HDI,1,3,ph,34
PH11100,HDI,1,14,ph,34
PH11109,HDI,1,1,ph,34
PH11111,HDI,1,3,ph,34
PH11115,HDI,1,3,ph,34
PH11119,HDI,1,14,ph,34
PH11120,HDI,1,3,ph,34
PH11121,HDI,1,1,ph,34
PH11134,HDI,1,14,ph,34
PH11135,HDI,1,14,ph,34
PH11136,HDI,1,3,ph,34
PH11139,HDI,1,14,ph,34
PH11149,HDI,1,14,ph,34
PH11150,HDI,1,14,ph,34
PH11158,HDI,1,3,ph,34
PH11161,HDI,1,1,ph,34
PH11163,HDI,1,14,ph,34
PH11164,HDI,1,1,ph,34
PH11166,HDI,1,3,ph,34
PH11168,HDI,1,3,ph,34
PH11170,HDI,1,1,ph,34
PH11175,HDI,1,3,ph,34
PH11179,HDI,1,1,ph,34
PH11187,HDI,1,3,ph,34
PH11189,HDI,1,1,ph,34
PH11194,HDI,1,3,ph,34
PH11199,HDI,1,3,ph,34
PH11209,HDI,1,1,ph,34
PH11213,HDI,1,3,ph,34
PH11214,HDI,1,3,ph,34
PH11216,HDI,1,14,ph,34
PH11219,HDI,1,14,ph,34
PH11221,HDI,1,3,ph,34
PH11227,HDI,1,1,ph,34
PH11230,HDI,1,1,ph,34
PH11232,HDI,1,14,ph,34
PH11234,HDI,1,14,ph,34
PH11237,HDI,1,3,ph,34
PH11244,HDI,1,3,ph,34
PH11246,HDI,1,1,ph,34
PH11247,HDI,1,14,ph,34
PH11252,HDI,1,14,ph,34
PH11253,HDI,1,1,ph,34
PH11259,HDI,1,1,ph,34
PH11262,HDI,1,3,ph,34
PH11263,HDI,1,1,ph,34
PH11265,HDI,1,1,ph,34
PH11269,HDI,1,1,ph,34
PH11275,HDI,1,1,ph,34
PH11276,HDI,1,1,ph,34
PH11294,HDI,1,1,ph,34
PH11301,HDI,1,3,ph,34
PH11305,HDI,1,1,ph,34
PH11312,HDI,1,3,ph,34
PH11324,HDI,1,3,ph,34
PH11326,HDI,1,3,ph,34
PH11327,HDI,1,1,ph,34
PH11329,HDI,1,14,ph,34
PH11331,HDI,1,14,ph,34
PH11334,HDI,1,1,ph,34
PH11335,HDI,1,1,ph,34
PH11340,HDI,1,3,ph,34
PH11346,HDI,1,1,ph,34
PH11351,HDI,1,1,ph,34
PH11356,HDI,1,3,ph,34
PH11364,HDI,1,1,ph,34
PH11370,HDI,1,3,ph,34
PH11371,HDI,1,14,ph,34
PH11372,HDI,1,3,ph,34
